participant,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
NJL7V,goc,52,alpha,4.241185182050399,10.919187774395906,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,53,alpha,4.521161085512269,11.161336134011172,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,54,alpha,4.468995107786281,11.222389790503318,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,55,alpha,4.391938625746777,11.129149679665376,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,56,alpha,4.406880408080799,11.209926671321274,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,57,alpha,4.334251264056405,11.759023488549127,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,58,alpha,3.9371307629857366,12.696712723962445,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,59,alpha,0.9702445624711693,3.7869042764494742,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,0,beta,3.7259445909441737,43.08827340172542,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,1,beta,2.6101785138187523,42.646908683289524,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,2,beta,2.838757857159642,42.158036119050365,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,3,beta,3.545515247490762,41.840787608506815,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,4,beta,3.432871159607096,41.73610007144562,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,5,beta,2.052248744173262,41.78204965823531,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,6,beta,-0.06552994418349556,41.822174275337005,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,7,beta,-2.2530951362864684,41.86425047465518,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,8,beta,-3.990960990183403,41.9566373041094,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,9,beta,-4.798167103866881,41.92782569817622,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,10,beta,-4.531855110741148,41.60019277953862,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,11,beta,-3.5961769346631343,41.04691559292216,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,12,beta,-2.8164966232483764,40.501402450746085,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,13,beta,-2.6486343727668356,40.14786007206756,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,14,beta,-2.554207718148362,40.01101161018293,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,15,beta,-1.982098145880002,40.004005826518906,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,16,beta,-1.4810007923359834,40.098729023026095,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,17,beta,-1.845369687114598,40.31802547850742,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,18,beta,-2.8985939217022008,40.678029672365184,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,19,beta,-3.4084682000264905,41.127892509642635,2.546875,6.671875,4.731249999999999,LN,HP,LNP
