participant,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
SWLFB,bbs,49,theta,1.657548425527045,9.687835752817767,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,50,theta,1.4618709539644978,10.320099886432523,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,51,theta,1.3568398493200124,10.652515090834019,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,52,theta,1.5240265195566636,10.611343170228313,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,53,theta,1.8211197995833306,10.376134932694736,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,54,theta,2.0878696017877534,10.24385123809635,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,55,theta,2.1453261644168116,10.373889773601746,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,56,theta,1.9343921096480354,10.634711221233982,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,57,theta,1.5868315562330402,10.784586385689014,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,58,theta,1.1033557661465796,10.623735423737376,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,59,theta,0.22706918378235175,2.9453428089995652,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,0,alpha,0.6552920169846121,11.462036187995789,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,1,alpha,-0.8583295483515485,11.941659162803688,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,2,alpha,-1.6704317012208847,12.268909529230488,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,3,alpha,-1.2158138495614477,12.108951743336462,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,4,alpha,-0.24711648778671425,11.775353787093316,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,5,alpha,-0.06811278609050397,11.629703391104616,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,6,alpha,-1.2498263254339825,11.679746993651367,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,7,alpha,-2.8348668470428358,11.670264364912676,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,8,alpha,-3.426003464408481,11.521809243628798,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,9,alpha,-2.9443616709709364,11.460727688523269,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,10,alpha,-2.528045816177615,11.69291347465862,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,11,alpha,-2.9382629788494725,12.101143212667361,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,12,alpha,-3.6510432193705213,12.330368714391025,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,13,alpha,-3.6289658481425207,12.169503705693842,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,14,alpha,-2.651209916401289,11.775279054290497,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,15,alpha,-1.5169560422043542,11.433767399225694,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,16,alpha,-1.0516146817589664,11.378809142869358,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,17,alpha,-1.2688048193304216,11.578614710765581,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,18,alpha,-1.5224502960713604,11.75406901002489,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,19,alpha,-1.2638568871575053,11.680046707897382,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,20,alpha,-0.44467760103246157,11.431616256373843,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,21,alpha,0.5671398718043168,11.354678573121983,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,22,alpha,1.306689854508761,11.651377999328734,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,23,alpha,1.595576214723641,12.153868231494368,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,24,alpha,1.4850811098011292,12.454189549394833,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,25,alpha,1.2320692914156002,12.313986175851038,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,26,alpha,1.0945335139610037,11.84863804517417,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,27,alpha,1.0810857450309754,11.413924463467476,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,28,alpha,1.0785531404273385,11.256371810885142,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,29,alpha,1.0328561232108608,11.356695411271978,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,30,alpha,0.9395971787344841,11.600831584196344,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,31,alpha,0.6631628178565538,11.842698958975786,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,32,alpha,-0.06204717976808283,11.910816508900917,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,33,alpha,-1.175513667656702,11.789686270333767,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,34,alpha,-2.108334959668454,11.735570400101942,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,35,alpha,-2.472362777294663,12.01427078311594,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,36,alpha,-2.520640068435247,12.461211650719104,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,37,alpha,-2.8784909378587695,12.554646172113062,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,38,alpha,-3.7568829552838476,12.094866874467986,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,39,alpha,-4.590387810638642,11.477452374286543,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,40,alpha,-4.615972158048665,11.275895665313818,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,41,alpha,-3.766037879870698,11.66718640803871,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,42,alpha,-2.718270061187132,12.287335494336514,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,43,alpha,-2.252098590021296,12.7226075696923,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,44,alpha,-2.524488489021927,12.943715706774903,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,45,alpha,-3.1453568834007832,13.25244662310672,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,46,alpha,-3.66320142419252,13.735292434671976,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,47,alpha,-3.7072657605836454,14.06139638529141,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,48,alpha,-2.986135788806804,13.915582171924978,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,49,alpha,-1.6266761909309047,13.451447230165549,5.396875,5.6125,5.3125,HN,HP,HNP
